"압구정웰동물병원","서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )","3443-0275",
"하나동물병원","경상남도 하동군 횡천면 문화1길 7","884-8274",
"하동동물병원","경상남도 하동군 하동읍 경서대로 154",
"사랑동물병원","경상남도 하동군 하동읍 중앙로 25","055-884-6716",
"청담동물병원","서울특별시 강남구 도산대로46길 16 (논현동)",
"삼성종합동물병원","서울특별시 강남구 일원로 45 (일원동)","459-2824",
"그린동물병원","서울특별시 강남구 역삼로 406 (대치동)","3452-6193",
"포이동물병원","서울특별시 강남구 개포로 223 (개포동)","578-8400",
"자연동물병원","서울특별시 강남구 개포로 260 (개포동)","576-8275",
"강남 25시동물병원","서울특별시 강남구 학동로 324 (논현동)","545-8575",
"개포베스트동물병원","서울특별시 강남구 선릉로 42 (개포동)","572-9975",
"주주동물종합병원","서울특별시 강남구 선릉로 412 (대치동)","556-0975",
"웰니스클리닉 T 수원점","경기도 수원시 영통구 삼성로 2, 2층 (신동, 이마트트레이더스 수원점)","548-2582",
"24시삼성동물의료센터","경기도 수원시 영통구 덕영대로 1509 (영통동)","031-206-7512",
"도그스타 동물병원","경기도 수원시 권선구 금호로 258 (탑동)","291-8896",
"퀸즈동물병원","경기도 수원시 권선구 금곡로118번길 50, 1층 (금곡동)","292-1682",
"위즈펫 동물병원 수원역점","경기도 수원시 권선구 세화로 134 (서둔동)","8067-4010",
"봄나래동물병원","경기도 수원시 영통구 센트럴파크로127번길 166 (이의동)","217-9559",
"아름드리동물병원","경기도 수원시 영통구 법조로149번길 104 (하동)","213-7514",
"맘동물병원","경기도 수원시 영통구 센트럴타운로 85, cb12호 (이의동, 광교C1호반베르디움203동)","548-1175",
"반석동물병원","전라남도 함평군 함평읍 중앙길 109","324-5544",
"진교가축병원","경상남도 하동군 진교면 민다리길 84-1",
"현대동물병원","경상남도 하동군 옥종면 옥종중앙길 64-1",
"하나동물병원","경상남도 하동군 횡천면 문화1길 7","884-8274",
"하동동물병원","경상남도 하동군 하동읍 경서대로 154",
"사랑동물병원","경상남도 하동군 하동읍 중앙로 25","055-884-6716",
"청담동물병원","서울특별시 강남구 도산대로46길 16 (논현동)",
"삼성종합동물병원","서울특별시 강남구 일원로 45 (일원동)","459-2824",
"그린동물병원","서울특별시 강남구 역삼로 406 (대치동)","3452-6193",
"포이동물병원","서울특별시 강남구 개포로 223 (개포동)","578-8400",
"자연동물병원","서울특별시 강남구 개포로 260 (개포동)","576-8275",
"강남 25시동물병원","서울특별시 강남구 학동로 324 (논현동)","545-8575",
"개포베스트동물병원","서울특별시 강남구 선릉로 42 (개포동)","572-9975",
"주주동물종합병원","서울특별시 강남구 선릉로 412 (대치동)","556-0975",
"서경석동물병원","서울특별시 강남구 일원로3길 38 (일원동,1층)",
"제일종합동물병원","981-1516,011262-7503",
"가람동물병원","","981-0123",
"한마음동물병원","경기도 김포시 통진읍 김포대로 2025",
"중앙애견종합병원","984-8275,011-297-124",
"현대종합동물병원","경기도 김포시 북변중로 72-10 (북변동)",
"KRH동물병원",
"하나동물병원","경기도 김포시 관순로 4 (사우동, 1층상가)",
"반석동물병원","전라남도 함평군 함평읍 중앙길 109","324-5544",
"진교가축병원","경상남도 하동군 진교면 민다리길 84-1",
"현대동물병원","경상남도 하동군 옥종면 옥종중앙길 64-1",
"하나동물병원","경상남도 하동군 횡천면 문화1길 7","884-8274",
"하동동물병원","경상남도 하동군 하동읍 경서대로 154",
"사랑동물병원","경상남도 하동군 하동읍 중앙로 25","055-884-6716",
"청담동물병원","서울특별시 강남구 도산대로46길 16 (논현동)",
"삼성종합동물병원","서울특별시 강남구 일원로 45 (일원동)","459-2824",
"그린동물병원","서울특별시 강남구 역삼로 406 (대치동)","3452-6193",
"포이동물병원","서울특별시 강남구 개포로 223 (개포동)","578-8400",
"자연동물병원","서울특별시 강남구 개포로 260 (개포동)","576-8275",
"강남 25시동물병원","서울특별시 강남구 학동로 324 (논현동)","545-8575",
"개포베스트동물병원","서울특별시 강남구 선릉로 42 (개포동)","572-9975",
"주주동물종합병원","서울특별시 강남구 선릉로 412 (대치동)","556-0975",
"서경석동물병원","서울특별시 강남구 일원로3길 38 (일원동,1층)",
"제일종합동물병원","981-1516,011262-7503",
"가람동물병원","","981-0123",
"한마음동물병원","경기도 김포시 통진읍 김포대로 2025",
"중앙애견종합병원","984-8275,011-297-124",
"현대종합동물병원","경기도 김포시 북변중로 72-10 (북변동)",
"KRH동물병원",
"하나동물병원","경기도 김포시 관순로 4 (사우동, 1층상가)",
"홈종합동물병원","031-986-9975,010-640",
"다우동물병원","경기도 김포시 중봉로 4, 103호 (감정동)",
"이레동물병원","031-985-5075,010-565",
"감정동물병원","경기도 김포시 중봉로 12, 104호 (감정동, 방주빌딩)","996-7575,010-3344-67",
"도그플러스","경기도 김포시 풍무로 167, 3층 (풍무동)","996-0975,010-2731-02",
"스타동물병원",
"웰케어 동물 메디컬센터","경기도 김포시 풍무로 8 (풍무동)","982-7514,010-2634-37",
"고촌동물병원","경기도 김포시 고촌읍 김포대로319번길 11","986-3100,010-2044-37",
"그린동물병원","서울특별시 강남구 역삼로 406 (대치동)","3452-6193",
"포이동물병원","서울특별시 강남구 개포로 223 (개포동)","578-8400",
"자연동물병원","서울특별시 강남구 개포로 260 (개포동)","576-8275",
"강남 25시동물병원","서울특별시 강남구 학동로 324 (논현동)","545-8575",
"개포베스트동물병원","서울특별시 강남구 선릉로 42 (개포동)","572-9975",
"주주동물종합병원","서울특별시 강남구 선릉로 412 (대치동)","556-0975",
"서경석동물병원","서울특별시 강남구 일원로3길 38 (일원동,1층)",
"제일종합동물병원","981-1516,011262-7503",
"가람동물병원","","981-0123",
"한마음동물병원","경기도 김포시 통진읍 김포대로 2025",
"중앙애견종합병원","984-8275,011-297-124",
"현대종합동물병원","경기도 김포시 북변중로 72-10 (북변동)",
"KRH동물병원",
"하나동물병원","경기도 김포시 관순로 4 (사우동, 1층상가)",
"홈종합동물병원","031-986-9975,010-640",
"다우동물병원","경기도 김포시 중봉로 4, 103호 (감정동)",
"이레동물병원","031-985-5075,010-565",
"감정동물병원","경기도 김포시 중봉로 12, 104호 (감정동, 방주빌딩)","996-7575,010-3344-67",
"도그플러스","경기도 김포시 풍무로 167, 3층 (풍무동)","996-0975,010-2731-02",
"스타동물병원",
"웰케어 동물 메디컬센터","경기도 김포시 풍무로 8 (풍무동)","982-7514,010-2634-37",
"고촌동물병원","경기도 김포시 고촌읍 김포대로319번길 11","986-3100,010-2044-37",
"수애동물병원","경기도 김포시 김포한강1로 57 (장기동)","987-1075,010-5086-72",
"우리동물병원(산업동물 출장진료 전문 동물병원)","경기도 김포시 통진읍 김포대로 2248",
"한강동물의료센터","경기도 김포시 김포한강1로97번길 10-26 (장기동)",
"이리온","경기도 김포시 초당로61번길 56 (장기동)","031-988-3125",
"숲속동물병원","경기도 김포시 김포한강11로 288-19, 109호 (운양동)","031-987-6975",
"아델동물병원","경기도 김포시 김포한강1로 227, 122호 (운양동)",
"로로 동물병원","경기도 김포시 김포한강2로 103, 528동 114호 (장기동, 우남퍼스트빌 상가동)","031-988-8916",
"울디 동물병원","경기도 김포시 양촌읍 양곡2로60번길 28-20","031-916-3158",
"가람동물병원","","981-0123",
"한마음동물병원","경기도 김포시 통진읍 김포대로 2025",
"중앙애견종합병원","984-8275,011-297-124",
"현대종합동물병원","경기도 김포시 북변중로 72-10 (북변동)",
"KRH동물병원",
"하나동물병원","경기도 김포시 관순로 4 (사우동, 1층상가)",
"홈종합동물병원","031-986-9975,010-640",
"다우동물병원","경기도 김포시 중봉로 4, 103호 (감정동)",
"이레동물병원","031-985-5075,010-565",
"감정동물병원","경기도 김포시 중봉로 12, 104호 (감정동, 방주빌딩)","996-7575,010-3344-67",
"도그플러스","경기도 김포시 풍무로 167, 3층 (풍무동)","996-0975,010-2731-02",
"스타동물병원",
"웰케어 동물 메디컬센터","경기도 김포시 풍무로 8 (풍무동)","982-7514,010-2634-37",
"고촌동물병원","경기도 김포시 고촌읍 김포대로319번길 11","986-3100,010-2044-37",
"수애동물병원","경기도 김포시 김포한강1로 57 (장기동)","987-1075,010-5086-72",
"우리동물병원(산업동물 출장진료 전문 동물병원)","경기도 김포시 통진읍 김포대로 2248",
"한강동물의료센터","경기도 김포시 김포한강1로97번길 10-26 (장기동)",
"이리온","경기도 김포시 초당로61번길 56 (장기동)","031-988-3125",
"숲속동물병원","경기도 김포시 김포한강11로 288-19, 109호 (운양동)","031-987-6975",
"아델동물병원","경기도 김포시 김포한강1로 227, 122호 (운양동)",
"로로 동물병원","경기도 김포시 김포한강2로 103, 528동 114호 (장기동, 우남퍼스트빌 상가동)","031-988-8916",
"울디 동물병원","경기도 김포시 양촌읍 양곡2로60번길 28-20","031-916-3158",
"쿨펫동물병원","경기도 김포시 김포한강7로 71 (구래동, 이마트 김포한강점 2층)","031-997-7588,010-933",
"원주동물병원","강원도 원주시 천사로 79 (단계동)","033-743-8882",
"우리집동물병원","서울특별시 강남구 남부순환로 2737 (도곡동)","02-572-9300",
"퍼피즌동물병원","서울특별시 강남구 선릉로 622 (삼성동,1층)","02-541-2651",
"논현동물병원","서울특별시 강남구 강남대로118길 47 (논현동,1층)","02-3442-3785",
"강원동물병원","강원도 원주시 치악로 1758 (개운동)","033-742-7494",
"현대종합동물병원","강원도 원주시 남원로 562 (개운동)","033-763-7509",
"25시 종합 동물병원","강원도 원주시 능라동길 11, 106호 (무실동)","033-764-0119",
"이레동물병원","031-985-5075,010-565",
"감정동물병원","경기도 김포시 중봉로 12, 104호 (감정동, 방주빌딩)","996-7575,010-3344-67",
"도그플러스","경기도 김포시 풍무로 167, 3층 (풍무동)","996-0975,010-2731-02",
"스타동물병원",
"웰케어 동물 메디컬센터","경기도 김포시 풍무로 8 (풍무동)","982-7514,010-2634-37",
"고촌동물병원","경기도 김포시 고촌읍 김포대로319번길 11","986-3100,010-2044-37",
"수애동물병원","경기도 김포시 김포한강1로 57 (장기동)","987-1075,010-5086-72",
"우리동물병원(산업동물 출장진료 전문 동물병원)","경기도 김포시 통진읍 김포대로 2248",
"한강동물의료센터","경기도 김포시 김포한강1로97번길 10-26 (장기동)",
"이리온","경기도 김포시 초당로61번길 56 (장기동)","031-988-3125",
"숲속동물병원","경기도 김포시 김포한강11로 288-19, 109호 (운양동)","031-987-6975",
"아델동물병원","경기도 김포시 김포한강1로 227, 122호 (운양동)",
"로로 동물병원","경기도 김포시 김포한강2로 103, 528동 114호 (장기동, 우남퍼스트빌 상가동)","031-988-8916",
"울디 동물병원","경기도 김포시 양촌읍 양곡2로60번길 28-20","031-916-3158",
"쿨펫동물병원","경기도 김포시 김포한강7로 71 (구래동, 이마트 김포한강점 2층)","031-997-7588,010-933",
"원주동물병원","강원도 원주시 천사로 79 (단계동)","033-743-8882",
"우리집동물병원","서울특별시 강남구 남부순환로 2737 (도곡동)","02-572-9300",
"퍼피즌동물병원","서울특별시 강남구 선릉로 622 (삼성동,1층)","02-541-2651",
"논현동물병원","서울특별시 강남구 강남대로118길 47 (논현동,1층)","02-3442-3785",
"강원동물병원","강원도 원주시 치악로 1758 (개운동)","033-742-7494",
"현대종합동물병원","강원도 원주시 남원로 562 (개운동)","033-763-7509",
"25시 종합 동물병원","강원도 원주시 능라동길 11, 106호 (무실동)","033-764-0119",
"강원가축병원","강원도 원주시 평원로 37 (중앙동)","033-742-8635",
"문막동물병원","강원도 원주시 문막읍 구암길 7","033-735-7582",
"로얄종합동물병원","강원도 원주시 남원로 655 (명륜동)",
"제일동물병원","강원도 원주시 평원로 29 (중앙동)","033-745-5125",
"혜인종합동물병원","강원도 원주시 나비허리길 60 (단구동)","033-766-1475",
"늘푸른동물종합병원","강원도 원주시 만대로 15 (무실동)","033-747-7585",
"원주축협동물병원","강원도 원주시 문막읍 건등로 70","033-735-7359",
"삼성종합동물병원","강원도 원주시 현충로 278 (태장동)","033-732-1275",
"한강동물의료센터","경기도 김포시 김포한강1로97번길 10-26 (장기동)",
"이리온","경기도 김포시 초당로61번길 56 (장기동)","031-988-3125",
"숲속동물병원","경기도 김포시 김포한강11로 288-19, 109호 (운양동)","031-987-6975",
"아델동물병원","경기도 김포시 김포한강1로 227, 122호 (운양동)",
"로로 동물병원","경기도 김포시 김포한강2로 103, 528동 114호 (장기동, 우남퍼스트빌 상가동)","031-988-8916",
"울디 동물병원","경기도 김포시 양촌읍 양곡2로60번길 28-20","031-916-3158",
"쿨펫동물병원","경기도 김포시 김포한강7로 71 (구래동, 이마트 김포한강점 2층)","031-997-7588,010-933",
"원주동물병원","강원도 원주시 천사로 79 (단계동)","033-743-8882",
"우리집동물병원","서울특별시 강남구 남부순환로 2737 (도곡동)","02-572-9300",
"퍼피즌동물병원","서울특별시 강남구 선릉로 622 (삼성동,1층)","02-541-2651",
"논현동물병원","서울특별시 강남구 강남대로118길 47 (논현동,1층)","02-3442-3785",
"강원동물병원","강원도 원주시 치악로 1758 (개운동)","033-742-7494",
"현대종합동물병원","강원도 원주시 남원로 562 (개운동)","033-763-7509",
"25시 종합 동물병원","강원도 원주시 능라동길 11, 106호 (무실동)","033-764-0119",
"강원가축병원","강원도 원주시 평원로 37 (중앙동)","033-742-8635",
"문막동물병원","강원도 원주시 문막읍 구암길 7","033-735-7582",
"로얄종합동물병원","강원도 원주시 남원로 655 (명륜동)",
"제일동물병원","강원도 원주시 평원로 29 (중앙동)","033-745-5125",
"혜인종합동물병원","강원도 원주시 나비허리길 60 (단구동)","033-766-1475",
"늘푸른동물종합병원","강원도 원주시 만대로 15 (무실동)","033-747-7585",
"원주축협동물병원","강원도 원주시 문막읍 건등로 70","033-735-7359",
"삼성종합동물병원","강원도 원주시 현충로 278 (태장동)","033-732-1275",
"마루종합동물병원","강원도 원주시 무실로 182, 106호 (단계동)","033-742-7582",
"그린종합동물병원","강원도 원주시 행구로 44 (개운동)","033-762-9882",
"메타 동물의료센터","경기도 화성시 동탄문화센터로 75, 115동 116호 (반송동)",
"열린동물병원","강원도 원주시 만대공원길 8-10 (무실동)","743-6466",
"우사랑 동물병원","강원도 원주시 문막읍 문막시장1길 82",
"러브펫 동물병원","강원도 원주시 봉화로 2 (단계동)","033-742-8475",
"행복한 동물병원","강원도 원주시 라옹정길 62-4 (관설동)","033-764-7522",
"행복드림 동물병원","강원도 원주시 천사로 23-17, 1층 (단계동)","033-744-7585",
"우리집동물병원","서울특별시 강남구 남부순환로 2737 (도곡동)","02-572-9300",
"퍼피즌동물병원","서울특별시 강남구 선릉로 622 (삼성동,1층)","02-541-2651",
"논현동물병원","서울특별시 강남구 강남대로118길 47 (논현동,1층)","02-3442-3785",
"강원동물병원","강원도 원주시 치악로 1758 (개운동)","033-742-7494",
"현대종합동물병원","강원도 원주시 남원로 562 (개운동)","033-763-7509",
"25시 종합 동물병원","강원도 원주시 능라동길 11, 106호 (무실동)","033-764-0119",
"강원가축병원","강원도 원주시 평원로 37 (중앙동)","033-742-8635",
"문막동물병원","강원도 원주시 문막읍 구암길 7","033-735-7582",
"로얄종합동물병원","강원도 원주시 남원로 655 (명륜동)",
"제일동물병원","강원도 원주시 평원로 29 (중앙동)","033-745-5125",
"혜인종합동물병원","강원도 원주시 나비허리길 60 (단구동)","033-766-1475",
"늘푸른동물종합병원","강원도 원주시 만대로 15 (무실동)","033-747-7585",
"원주축협동물병원","강원도 원주시 문막읍 건등로 70","033-735-7359",
"삼성종합동물병원","강원도 원주시 현충로 278 (태장동)","033-732-1275",
"마루종합동물병원","강원도 원주시 무실로 182, 106호 (단계동)","033-742-7582",
"그린종합동물병원","강원도 원주시 행구로 44 (개운동)","033-762-9882",
"메타 동물의료센터","경기도 화성시 동탄문화센터로 75, 115동 116호 (반송동)",
"열린동물병원","강원도 원주시 만대공원길 8-10 (무실동)","743-6466",
"우사랑 동물병원","강원도 원주시 문막읍 문막시장1길 82",
"러브펫 동물병원","강원도 원주시 봉화로 2 (단계동)","033-742-8475",
"행복한 동물병원","강원도 원주시 라옹정길 62-4 (관설동)","033-764-7522",
"행복드림 동물병원","강원도 원주시 천사로 23-17, 1층 (단계동)","033-744-7585",
"누리동물병원(주)","강원도 원주시 서원대로 408 (단구동, 광장빌딩)","033-761-0167",
"플러스동물병원","강원도 원주시 문막읍 문막시장1길 36, 103호 (서원주신협)",
"하이24시동물메디칼센터","강원도 원주시 원일로 176 (학성동)","033-735-7588",
"중앙가축병원","강원도 원주시 한지공원길 212 (단계동)","7351482",
"현진우 동물병원","서울특별시 강남구 역삼로 138 (역삼동)","566-5852",
"예은동물병원","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)","529-5575",
"학동24시동물병원","서울특별시 강남구 학동로 165 (논현동,마일스디오빌 114,115호)","544-9988",
"개포동물병원","서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)","02-3412-7582",
"로얄종합동물병원","강원도 원주시 남원로 655 (명륜동)",
"제일동물병원","강원도 원주시 평원로 29 (중앙동)","033-745-5125",
"혜인종합동물병원","강원도 원주시 나비허리길 60 (단구동)","033-766-1475",
"늘푸른동물종합병원","강원도 원주시 만대로 15 (무실동)","033-747-7585",
"원주축협동물병원","강원도 원주시 문막읍 건등로 70","033-735-7359",
"삼성종합동물병원","강원도 원주시 현충로 278 (태장동)","033-732-1275",
"마루종합동물병원","강원도 원주시 무실로 182, 106호 (단계동)","033-742-7582",
"그린종합동물병원","강원도 원주시 행구로 44 (개운동)","033-762-9882",
"메타 동물의료센터","경기도 화성시 동탄문화센터로 75, 115동 116호 (반송동)",
"열린동물병원","강원도 원주시 만대공원길 8-10 (무실동)","743-6466",
"우사랑 동물병원","강원도 원주시 문막읍 문막시장1길 82",
"러브펫 동물병원","강원도 원주시 봉화로 2 (단계동)","033-742-8475",
"행복한 동물병원","강원도 원주시 라옹정길 62-4 (관설동)","033-764-7522",
"행복드림 동물병원","강원도 원주시 천사로 23-17, 1층 (단계동)","033-744-7585",
"누리동물병원(주)","강원도 원주시 서원대로 408 (단구동, 광장빌딩)","033-761-0167",
"플러스동물병원","강원도 원주시 문막읍 문막시장1길 36, 103호 (서원주신협)",
"하이24시동물메디칼센터","강원도 원주시 원일로 176 (학성동)","033-735-7588",
"중앙가축병원","강원도 원주시 한지공원길 212 (단계동)","7351482",
"현진우 동물병원","서울특별시 강남구 역삼로 138 (역삼동)","566-5852",
"예은동물병원","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)","529-5575",
"학동24시동물병원","서울특별시 강남구 학동로 165 (논현동,마일스디오빌 114,115호)","544-9988",
"개포동물병원","서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)","02-3412-7582",
"그레이스 동물병원","서울특별시 강남구 학동로6길 18 (논현동,1층)","02-3442-5554",
"비포유 동물병원","경기도 성남시 분당구 성남대로 349, 103호 (정자동)","715-2288",
"충현동물병원","서울특별시 강남구 논현로 621 (논현동,동림빌딩)","02-549-7582",
"한 동물병원","서울특별시 강남구 논현로10길 14 (개포동)","02-575-7581",
"일마레 동물 메디컬 센터","서울특별시 강남구 도산대로 514 (청담동)","3445-7275",
"역삼동물병원","서울특별시 강남구 언주로 527, 1층 (역삼동, 강남텔레피아빌딩)","02-556-5252",
"닥터펫동물의료센터","서울특별시 강남구 선릉로 620 (삼성동)","3443-8275",
"이리온 동물의료원","서울특별시 강남구 도산대로 445 (청담동,외 2필지 2층)","1577-6125",
"메타 동물의료센터","경기도 화성시 동탄문화센터로 75, 115동 116호 (반송동)",
"열린동물병원","강원도 원주시 만대공원길 8-10 (무실동)","743-6466",
"우사랑 동물병원","강원도 원주시 문막읍 문막시장1길 82",
"러브펫 동물병원","강원도 원주시 봉화로 2 (단계동)","033-742-8475",
"행복한 동물병원","강원도 원주시 라옹정길 62-4 (관설동)","033-764-7522",
"행복드림 동물병원","강원도 원주시 천사로 23-17, 1층 (단계동)","033-744-7585",
"누리동물병원(주)","강원도 원주시 서원대로 408 (단구동, 광장빌딩)","033-761-0167",
"플러스동물병원","강원도 원주시 문막읍 문막시장1길 36, 103호 (서원주신협)",
"하이24시동물메디칼센터","강원도 원주시 원일로 176 (학성동)","033-735-7588",
"중앙가축병원","강원도 원주시 한지공원길 212 (단계동)","7351482",
"현진우 동물병원","서울특별시 강남구 역삼로 138 (역삼동)","566-5852",
"예은동물병원","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)","529-5575",
"학동24시동물병원","서울특별시 강남구 학동로 165 (논현동,마일스디오빌 114,115호)","544-9988",
"개포동물병원","서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)","02-3412-7582",
"그레이스 동물병원","서울특별시 강남구 학동로6길 18 (논현동,1층)","02-3442-5554",
"비포유 동물병원","경기도 성남시 분당구 성남대로 349, 103호 (정자동)","715-2288",
"충현동물병원","서울특별시 강남구 논현로 621 (논현동,동림빌딩)","02-549-7582",
"한 동물병원","서울특별시 강남구 논현로10길 14 (개포동)","02-575-7581",
"일마레 동물 메디컬 센터","서울특별시 강남구 도산대로 514 (청담동)","3445-7275",
"역삼동물병원","서울특별시 강남구 언주로 527, 1층 (역삼동, 강남텔레피아빌딩)","02-556-5252",
"닥터펫동물의료센터","서울특별시 강남구 선릉로 620 (삼성동)","3443-8275",
"이리온 동물의료원","서울특별시 강남구 도산대로 445 (청담동,외 2필지 2층)","1577-6125",
"메디포즈 동물의료센터","서울특별시 강남구 역삼로 134 (역삼동,2층)","02-558-6354",
"강남동물병원","서울특별시 강남구 봉은사로 205 (논현동,1층)","514-7582",
"스마트동물병원","서울특별시 강남구 선릉로 418 (대치동)","554-7582",
"개포별빛동물병원","서울특별시 강남구 논현로 70 (개포동)",
"24시 신사동물병원","서울특별시 강남구 도산대로 138 (논현동)","549-4505",
"위너스 동물병원","서울특별시 강남구 역삼로 235 (역삼동)","568-7975",
"마이펫동물의료센터","서울특별시 강남구 삼성로 573 (삼성동)","512-2575",
"츄츄 동물병원","서울특별시 강남구 논현로67길 56 (역삼동)","512-0075",
"하이24시동물메디칼센터","강원도 원주시 원일로 176 (학성동)","033-735-7588",
"중앙가축병원","강원도 원주시 한지공원길 212 (단계동)","7351482",
"현진우 동물병원","서울특별시 강남구 역삼로 138 (역삼동)","566-5852",
"예은동물병원","서울특별시 강남구 도곡로 189, 1,2층 (역삼동, 정금빌딩)","529-5575",
"학동24시동물병원","서울특별시 강남구 학동로 165 (논현동,마일스디오빌 114,115호)","544-9988",
"개포동물병원","서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)","02-3412-7582",
"그레이스 동물병원","서울특별시 강남구 학동로6길 18 (논현동,1층)","02-3442-5554",
"비포유 동물병원","경기도 성남시 분당구 성남대로 349, 103호 (정자동)","715-2288",
"충현동물병원","서울특별시 강남구 논현로 621 (논현동,동림빌딩)","02-549-7582",
"한 동물병원","서울특별시 강남구 논현로10길 14 (개포동)","02-575-7581",
"일마레 동물 메디컬 센터","서울특별시 강남구 도산대로 514 (청담동)","3445-7275",
"역삼동물병원","서울특별시 강남구 언주로 527, 1층 (역삼동, 강남텔레피아빌딩)","02-556-5252",
"닥터펫동물의료센터","서울특별시 강남구 선릉로 620 (삼성동)","3443-8275",
"이리온 동물의료원","서울특별시 강남구 도산대로 445 (청담동,외 2필지 2층)","1577-6125",
"메디포즈 동물의료센터","서울특별시 강남구 역삼로 134 (역삼동,2층)","02-558-6354",
"강남동물병원","서울특별시 강남구 봉은사로 205 (논현동,1층)","514-7582",
"스마트동물병원","서울특별시 강남구 선릉로 418 (대치동)","554-7582",
"개포별빛동물병원","서울특별시 강남구 논현로 70 (개포동)",
"24시 신사동물병원","서울특별시 강남구 도산대로 138 (논현동)","549-4505",
"위너스 동물병원","서울특별시 강남구 역삼로 235 (역삼동)","568-7975",
"마이펫동물의료센터","서울특별시 강남구 삼성로 573 (삼성동)","512-2575",
"츄츄 동물병원","서울특별시 강남구 논현로67길 56 (역삼동)","512-0075",
"카디오 동물의료병원","서울특별시 강남구 강남대로118길 60 (논현동)","546-2999",
"와이즈24시 동물병원","서울특별시 강남구 학동로6길 7 (논현동)","3446-8253",
"백산동물병원","서울특별시 강남구 논현로86길 22, 2층 (역삼동)","511-6364",
"래이동물의료센터","서울특별시 강남구 남부순환로 2911-1 (대치동)","556-7588",
"라온펫동물의료센터","서울특별시 강남구 남부순환로 2912, 지하1층 110호 (대치동, 그랑프리엔상가)","555-2272",
"24시 청담우리 동물병원","서울특별시 강남구 삼성로 614 (삼성동)","02-541-7515",
"24시 닥터멍 동물병원","서울특별시 강남구 논현로 515 (역삼동)",
"다정동물병원","서울특별시 강남구 학동로20길 39 (논현동)","02-544-7975",
"충현동물병원","서울특별시 강남구 논현로 621 (논현동,동림빌딩)","02-549-7582",
"한 동물병원","서울특별시 강남구 논현로10길 14 (개포동)","02-575-7581",
"일마레 동물 메디컬 센터","서울특별시 강남구 도산대로 514 (청담동)","3445-7275",
"역삼동물병원","서울특별시 강남구 언주로 527, 1층 (역삼동, 강남텔레피아빌딩)","02-556-5252",
"닥터펫동물의료센터","서울특별시 강남구 선릉로 620 (삼성동)","3443-8275",
"이리온 동물의료원","서울특별시 강남구 도산대로 445 (청담동,외 2필지 2층)","1577-6125",
"메디포즈 동물의료센터","서울특별시 강남구 역삼로 134 (역삼동,2층)","02-558-6354",
"강남동물병원","서울특별시 강남구 봉은사로 205 (논현동,1층)","514-7582",
"스마트동물병원","서울특별시 강남구 선릉로 418 (대치동)","554-7582",
"개포별빛동물병원","서울특별시 강남구 논현로 70 (개포동)",
"24시 신사동물병원","서울특별시 강남구 도산대로 138 (논현동)","549-4505",
"위너스 동물병원","서울특별시 강남구 역삼로 235 (역삼동)","568-7975",
"마이펫동물의료센터","서울특별시 강남구 삼성로 573 (삼성동)","512-2575",
"츄츄 동물병원","서울특별시 강남구 논현로67길 56 (역삼동)","512-0075",
"카디오 동물의료병원","서울특별시 강남구 강남대로118길 60 (논현동)","546-2999",
"와이즈24시 동물병원","서울특별시 강남구 학동로6길 7 (논현동)","3446-8253",
"백산동물병원","서울특별시 강남구 논현로86길 22, 2층 (역삼동)","511-6364",
"래이동물의료센터","서울특별시 강남구 남부순환로 2911-1 (대치동)","556-7588",
"라온펫동물의료센터","서울특별시 강남구 남부순환로 2912, 지하1층 110호 (대치동, 그랑프리엔상가)","555-2272",
"24시 청담우리 동물병원","서울특별시 강남구 삼성로 614 (삼성동)","02-541-7515",
"24시 닥터멍 동물병원","서울특별시 강남구 논현로 515 (역삼동)",
"다정동물병원","서울특별시 강남구 학동로20길 39 (논현동)","02-544-7975",
"이안동물의학센터(청담점)","서울특별시 강남구 선릉로 806, 5층 (청담동)","574-7533",
"오래오래동물병원","서울특별시 강남구 도곡로37길 20 (역삼동, 1층,2층)","568-2090",
"대치성심동물병원","서울특별시 강남구 남부순환로 2921, 1층 69-1호 (대치동)","5011139",
"아이윌24시동물병원","서울특별시 강남구 학동로 437, 지상1층,지하1층 (청담동, 일부)","0269257021",
"수정동물병원","서울특별시 강남구 광평로9길 34, 102호 (일원동, 푸른마을아파트상가)","6053-6052",
"이비치 동물치과병원","서울특별시 강남구 선릉로 756, 2층 (청담동, 대성빌딩)","02-511-2842",
"봄동물병원","서울특별시 강남구 도곡로 115 (역삼동, 지하1층,지상1층,지상2층)","1644-9416",
"마더스동물병원","서울특별시 강남구 헌릉로 569, 202-1호 (세곡동, 강남리더스프라자)","445-7579",
"스마트동물병원","서울특별시 강남구 선릉로 418 (대치동)","554-7582",
"개포별빛동물병원","서울특별시 강남구 논현로 70 (개포동)",
"24시 신사동물병원","서울특별시 강남구 도산대로 138 (논현동)","549-4505",
"위너스 동물병원","서울특별시 강남구 역삼로 235 (역삼동)","568-7975",
"마이펫동물의료센터","서울특별시 강남구 삼성로 573 (삼성동)","512-2575",
